1110038F14Rik,3.397172726,3.339293137,3.507087623,3.686470242,3.536559637,3.584916599,3.719064795,3.654515976,3.774218801,3.623803068,3.686922893,3.564956502,3.652081087,3.535653326,3.725367267,3.455302954,3.681436878,3.681563672
1110046J04Rik,0.279231441,0.478062708,0.523251566,-0.101439923,-0.165492198,-0.141503347,0.319975234,-0.387001052,0.064188354,-0.329406342,-0.104752501,-0.057032233,-0.004361707,0.207404797,0.02420992,-0.402194998,0.005587051,0.052445489
1110051M20Rik,4.147666552,4.019038093,3.884017042,3.728182118,3.632419492,3.544097909,3.484561715,3.704486963,3.546503922,3.596491963,3.590180781,3.699679755,3.616997519,3.625000423,3.633368516,3.427109371,3.466956254,3.530158444
1110059E24Rik,3.454542788,3.337331705,3.289959173,3.37659726,3.39999414,3.332679176,3.153663978,3.134307023,3.283787764,3.077186149,3.150998442,3.22452818,3.310130354,3.271148231,3.277149799,3.337248709,3.326279734,3.453130734
1110059G10Rik,3.465908476,3.286416018,3.205446515,3.157795286,3.35388325,3.274041316,3.182124319,3.151405782,3.281040425,3.207381727,3.279168517,3.061826879,3.351371472,3.47713827,3.311267044,3.447977264,3.191661613,2.984904163
1110065P20Rik,1.712721655,1.880881017,1.654692909,1.856807412,1.538007415,1.330103496,1.449971595,1.632359391,1.577009681,1.60158228,1.615215375,1.838806205,1.673516845,1.598664481,1.894707619,1.47280611,1.288210784,1.341140711
1190002N15Rik,5.65573189,5.966586739,5.435873117,5.110991573,5.205252875,5.303266776,5.188814868,5.150508905,5.153574073,5.125243794,5.254596028,5.231999358,5.186964367,5.298159988,5.098196174,5.068067999,5.062270554,5.200373513
1190007I07Rik,2.666248944,2.98826548,3.2129774,3.627585429,3.517170266,3.666252578,3.712817715,3.633043962,3.655824769,3.644489038,3.475471584,3.836320395,3.648037738,3.504509255,3.621879265,3.751464431,3.559816956,3.408065432
1300002E11Rik,2.734494369,2.865250992,2.766259525,2.712621088,2.668491091,2.500598785,2.665011935,2.589086467,2.386715569,2.562058445,2.631416419,2.418410253,2.520045977,2.662393493,2.533139095,2.425458085,2.626436142,2.685852124
1500002C15Rik,0.394707978,0.335797734,0.037238073,-0.127318868,-0.190214623,-0.345584743,0.150211924,-0.00494097,-0.50762386,-0.136418257,-0.576769245,-0.553589242,-0.251250076,-0.914951961,-0.363157605,0.065779639,0.056475297,-0.532927847
1500004A13Rik,1.467234325,1.454222128,1.670383807,1.531662083,1.011402054,1.168847398,1.3967922,1.102902872,1.058929348,1.27628876,0.794939773,0.96948454,1.149410438,1.217840476,1.156219083,1.096590586,1.350557282,1.116438195
1500009L16Rik,0.157009249,0.311785196,0.810779451,1.53532606,0.352642915,1.424202762,1.430152898,1.336060393,0.623012011,1.042062925,0.961552166,1.024429109,0.779465679,1.474693133,1.042334903,0.762646487,1.381779792,1.57506105
1500011B03Rik,0.752363728,0.963741916,0.819000023,0.074768164,0.39482401,0.126102423,0.654279235,0.402121774,0.786894361,0.789683827,-0.104752501,0.107239027,0.363476984,0.369553202,0.28863816,0.380918258,0.25555644,0.361282569
1500011K16Rik,3.689524107,3.863003139,4.292452099,4.474199203,4.23766699,4.616849089,4.401802123,4.50004935,4.420479799,4.501257583,4.559398089,4.544339166,4.480584603,4.262635448,4.395241442,4.607672547,4.539250409,4.510166752
1500015A07Rik,0.861435668,0.970688707,0.502148818,0.656479249,0.768531244,0.650624927,0.920686568,1.000596406,0.698904557,1.043942049,0.685578052,0.736292123,0.529455984,0.608226188,0.49451544,0.779025833,0.724963246,0.691850288
1500015O10Rik,2.626779294,1.247689652,2.535047311,1.439221199,0.405936273,0.195660212,-0.716861459,-0.051454521,-0.235470311,-0.713026234,-0.486610638,-0.954603969,-0.615972063,-0.827597338,-1.012821976,-0.917796681,-0.852634792,-0.766297532
1500017E21Rik,3.260831186,3.43509218,2.563338458,2.625922813,2.33190339,3.204104183,3.023019656,3.113688669,2.79104492,3.342473163,3.275624835,3.324630894,3.076535491,3.260222494,3.130006605,2.89572309,3.250313152,3.31080638
1500026H17Rik,0.264926846,0.39391621,0.359035627,0.268293432,0.232161289,0.215778918,0.165520881,0.355443163,0.588980086,0.589979776,0.262797516,0.500127537,0.577135521,0.390612438,0.341782265,0.201642819,0.398727997,0.247677621
1600002H07Rik,2.200102692,2.167563436,1.841926125,2.04456514,1.66554511,1.289872834,1.62478433,1.689194731,1.347473841,1.744225593,1.501206075,1.57158821,1.554573987,1.465346485,1.743331389,1.43613219,1.359812914,1.419165272
1600002K03Rik,1.555584447,1.102991035,1.416752841,1.46505384,1.411711565,1.189303459,1.527208226,1.567293436,1.387876942,1.202972829,1.41117674,1.595158887,1.612650851,1.461526148,1.609344557,1.568538129,1.470220833,1.504836742
1600012H06Rik,4.068734113,4.159055749,3.890477408,3.8068724,3.827528635,3.833608343,3.589167014,3.754726758,3.727090062,3.728522113,3.792874955,3.774957045,3.920513449,3.801362589,3.720629346,3.953230891,3.821071242,3.788743055
1600014C10Rik,5.272921329,5.30476571,5.446233908,5.428055239,5.665947795,5.624052935,5.520547753,5.599271871,5.622862323,5.585381376,5.605964202,5.642890356,5.654358406,5.620804714,5.635123149,5.496200876,5.575301253,5.574032769
1600020E01Rik,1.582673867,2.105891575,1.598992526,1.800860927,1.833617767,1.79911253,1.920201598,1.618956872,1.366140305,1.923811469,1.693101984,1.644851617,1.779025862,1.486439079,1.784783701,1.10010522,1.966784156,1.747765509
1700003E16Rik,1.402233653,1.397154739,1.42748082,1.028889138,1.004859179,1.2377834,1.165645885,1.124237421,1.288907906,1.122289191,1.401929895,1.003633625,1.243496835,0.866379798,1.273270492,1.330692052,1.093381428,0.910494796
1700007L15Rik,0.443874413,0.20148549,0.096809875,0.528936901,0.57174737,0.491137486,0.419379428,0.706587657,0.604629715,0.316691264,0.743825247,0.685745916,0.787560422,0.364253472,0.763394861,0.649367896,0.281528662,0.281977838
1700008J07Rik,1.245248528,0.913262606,0.594651953,0.907096572,0.812899875,0.752220983,0.463340458,0.750237456,0.773631245,1.064313558,0.956095106,0.654182881,0.584985904,0.604344838,0.861681624,0.635041647,0.513406272,0.506041111
1700017B05Rik,3.101557333,3.445291363,3.710208374,3.890419969,3.643423497,3.556211688,3.749213008,3.64423502,3.518879115,3.589483634,3.634462439,3.348858479,3.502882232,3.583106774,3.675384438,3.680662538,3.598231302,3.811554134
1700019D03Rik,0.92097625,1.796556745,1.872885157,1.000300067,1.070569814,1.193803707,0.797774566,1.041915685,1.183330953,0.683860667,0.617300216,1.0373829,0.998301116,1.000600588,0.902060047,0.799571105,1.231672736,0.944606754
1700019G17Rik,2.29656447,2.387651979,1.34338969,0.552992949,0.717103696,0.696822639,0.587802798,0.638719707,0.784658332,0.644302298,0.858801422,0.453890214,0.167014515,0.330244267,0.443874726,0.275966573,0.569441917,0.544475769
1700020I14Rik,8.041311546,8.190559812,8.131310792,8.299058424,8.483687692,8.475720256,8.511005079,8.408855292,8.644245014,8.506336037,8.683224675,8.580131673,8.587759861,8.709252666,8.472601911,8.52885269,8.45956339,8.452698578
1700020L24Rik,1.38355486,0.324449166,1.08019923,0.835785572,0.705236484,0.637472908,0.743751623,0.556545366,0.471071503,0.455581226,0.378614893,0.469216905,0.434645247,0.222059898,0.465655553,0.066171528,0.170088242,0.476958075
1700021F05Rik,4.808782024,4.902996804,5.449154271,5.741785361,5.891103806,5.875810589,5.789324246,5.797988902,5.912751412,5.815232418,5.829972105,5.953736421,5.934019057,5.849515795,5.914985935,5.945991976,5.806681401,5.750948702
1700021F13Rik,1.083871838,0.730493121,0.340587314,-1.117512018,-1.07477023,-1.36862393,-1.269797381,-1.36862393,-0.960730193,-1.071015215,-1.154730745,-1.240832505,-1.158177094,-1.270400209,-1.1835467,-1.067488872,-1.170915526,-1.19848175
1700025G04Rik,6.084065099,6.527385566,5.682651007,5.570301792,5.892278473,5.781196474,5.771708844,5.707788641,5.9148852,5.872096975,5.942961369,6.035578633,5.88013331,6.060475534,5.901068929,5.917981212,5.940885299,6.090158955
1700028E10Rik,0.072303333,0.180713528,-0.095663654,0.207311593,0.253066407,-0.03963453,-0.313129626,0.259245684,0.181196622,0.196585425,0.047721036,-0.242203709,-0.319589333,0.358339603,0.387374931,0.337292517,0.167381156,-0.171205616
1700029J07Rik,1.446065085,1.09698338,0.980088555,1.249709847,0.340694409,0.66692439,1.1715471,1.112951774,0.594586317,1.140493043,0.828038104,0.112609036,1.411081933,0.511278165,0.596291357,0.266500505,1.157544651,0.966243912
1700030C10Rik,0.496134454,0.369886834,0.064049878,0.536918369,-0.121436639,0.022542255,-0.231567539,0.220476908,-0.25521583,-0.009138377,-0.393122243,0.05726598,-0.280664096,-0.305211211,0.029867737,-0.319889637,0.004812833,0.005692687
1700030K09Rik,2.572209105,2.51530288,2.399719378,2.424025771,2.648133944,2.509733298,2.533990837,2.495712188,2.594172045,2.622325338,2.523188515,2.344331446,2.690278347,2.142234865,2.450270469,2.456583781,2.488387743,2.453979909
1700037C18Rik,2.123470711,1.628927265,1.442344699,1.146986754,1.30346122,1.151117502,1.034563021,1.039068016,1.309731968,1.231476752,1.183224335,1.261610912,1.222683132,0.881513329,1.160664085,1.372308988,1.115409433,1.215261118
1700037H04Rik,3.28114626,3.330935982,3.835097129,3.920725363,3.334053794,3.251596159,3.022195572,3.227237987,3.095905152,3.209032978,3.109202836,2.978833374,3.094344686,3.026672054,3.218056017,3.150441862,3.102902159,3.08187984
1700040L02Rik,4.141911008,4.208080359,3.986631709,3.99207096,4.501470731,4.136418294,4.012938749,4.128207285,4.357073287,4.074810707,4.124656892,4.352884833,4.239317454,4.118336005,4.275764896,4.187636311,3.999960208,4.096287741
1700049G17Rik,2.130003769,2.327669386,2.069857805,2.060223827,1.901785382,2.048080616,1.864647558,2.120183003,2.136677132,2.246195357,2.23509971,2.234522853,2.257960332,1.947400075,1.952308208,2.04432436,2.178232572,2.250331642
1700052K11Rik,1.533554104,1.414751978,1.481370627,1.36694254,1.374453306,1.228744428,1.283792844,1.142218997,1.193850913,1.22812713,1.072666117,1.468754579,1.504259516,1.490482137,1.228840764,1.468567788,1.382457453,1.686950877
1700056E22Rik,-0.845651832,-0.616685194,0.298355455,0.199172171,-0.335166808,-0.319518978,-0.092517212,0.193479152,0.057381999,-0.265528454,0.119984711,-0.793910775,0.049479339,-0.251391008,0.140023798,-0.039128919,-0.338082153,0.121115925
1700066M21Rik,1.78142623,1.77940794,1.764091339,1.709983499,1.821134426,1.681060911,1.629239546,1.773677721,1.792684693,1.87653823,1.898984675,1.629603395,1.75473474,1.99121179,1.792624064,1.934967568,1.722755936,1.855142673
1700067K01Rik,-0.063800564,-0.376182578,-0.333841628,-0.334477061,-0.543473905,-0.241011288,0.004908915,-0.213321329,0.090210096,-0.104460178,-0.177290698,-0.402912763,-0.437777897,-0.114676589,0.268569738,-0.24000528,-0.185114909,-0.539502842
1700073E17Rik,2.221160167,1.785563937,0.840963996,-0.831853144,-0.687219094,-1.319882802,-1.008669703,-0.620654415,-1.141210076,-1.323595747,-1.275331055,-1.36862393,-1.36862393,-1.137022273,-1.318843366,-1.36862393,-1.36862393,-1.36862393
1700084E18Rik,-0.079014179,-0.160088544,-0.016606487,0.170614322,-0.040932015,-0.249214108,0.201755971,0.505589852,-0.020537852,0.002062089,0.155439708,0.698669245,-0.108562439,0.148358765,0.390434918,0.053435707,0.105112595,0.204543596
1700086O06Rik,-0.133917326,0.139522052,0.174492446,0.103720577,-0.1641688,-0.243476057,0.175523611,0.120271846,-0.053162258,0.266057091,0.013475056,-0.008899958,0.098844736,-0.104519729,0.342737851,0.138339576,0.275970028,0.037731327
1700088E04Rik,0.661901058,0.510496519,-0.183282153,0.146957869,-0.26944942,-0.249214108,0.413606176,-0.059476953,-0.350470656,0.558654631,-0.276551962,0.190197461,0.026081659,-0.144842935,-0.147451518,-0.146000653,0.120220698,-0.231543988
1700096K18Rik,1.366865287,1.626233019,1.446411177,1.361019797,1.711617016,1.384237487,1.388772965,1.295134705,1.605731031,1.256477067,0.934217298,1.552307743,1.272520224,1.343561872,1.428905037,1.346547411,1.157566846,1.104675646
1700109H08Rik,0.848501339,1.042192643,0.204262628,0.5029844,0.466568743,0.176944164,0.675873579,0.205193704,0.296458459,0.721024363,0.26671729,0.064067798,0.713427274,-0.112558726,0.181278345,-0.081353702,0.458623719,0.050217669
1700112E06Rik,0.879202652,0.369444832,0.426064652,0.345667408,0.292837662,0.082130481,0.4816281,0.28467711,-0.266512804,0.279962996,0.308029561,0.58893373,0.144214043,0.438556065,0.347725315,0.188949276,0.526490581,-0.099963032
1700119I11Rik,-0.668211577,0.499438389,0.193402186,0.443199857,-0.09253742,0.220072944,0.732773538,0.204203263,0.108165552,0.685741214,0.061419484,0.276217776,1.203673201,0.207898176,0.494444705,-0.03983402,1.020805315,0.021889867
1700120C14Rik,1.948506232,2.451648985,2.161935382,1.958441958,2.461254499,2.242032429,2.285130176,2.365353791,2.141595574,2.449975483,2.346958292,2.485925482,2.281952978,2.195352543,2.33493372,2.403460724,2.432355311,2.351922324
1700123M08Rik,1.513645361,1.974058288,1.980133281,1.574251134,1.980683855,1.336420816,1.654779965,1.732860451,2.027079135,1.742632048,2.018352866,1.575864191,2.193694396,1.754916346,1.769691427,1.55749968,1.772213733,1.75601376
1700123O20Rik,3.479953365,3.427603024,3.427905686,3.269464608,3.27742222,3.402901047,3.218711483,3.421564282,3.331746588,3.284873323,3.1166489,3.353831991,3.446862501,3.268277596,3.330604085,3.348801395,3.398394411,3.260190785
1810010H24Rik,1.604470955,1.320219627,1.089877548,1.288031125,0.735242414,0.170715947,0.513733182,0.425830749,0.780235016,0.576530934,0.595796502,0.243030358,0.68045921,0.280751798,0.621736708,0.497173945,0.576399708,0.39011883
1810011H11Rik,0.294097377,-0.692515658,0.226935515,-0.035987978,0.035279061,0.262436581,0.014414966,-0.018920467,0.171433709,-0.143474936,-0.702273049,0.338835704,0.172554905,-0.096144913,0.10153442,0.025034399,0.316132959,0.71936286
1810011O10Rik,3.66492886,3.541847437,4.339205092,4.688597885,4.798411709,5.091268047,5.0398821,5.079881181,4.449323675,4.993523696,4.914044161,4.824773584,4.792799772,5.073030687,5.028762786,4.818741177,5.058929915,4.966422222
1810012K08Rik,0.044608186,0.127319444,0.137515213,0.212150599,-0.248809956,0.025610016,0.213957452,0.290781233,-0.14426172,-0.061188083,-0.232200225,0.231949789,0.177779373,0.212360588,-0.098975068,-0.061596655,-0.032052353,-0.171205616
1810013L24Rik,5.00997843,5.182040087,5.227693574,5.497573793,5.609047235,5.63368648,5.620225085,5.580339192,5.641368445,5.595275178,5.580868858,5.667622031,5.642866658,5.78821727,5.6180996,5.733986606,5.636104909,5.579168594
1810014B01Rik,1.931702571,2.399226269,2.203520582,2.391061354,2.393940025,2.614330577,2.521093646,2.40585631,2.709906138,2.50900828,2.670393283,2.737348673,2.605346816,2.62632722,2.450551499,2.574105835,2.357577295,2.35857496
1810021B22Rik,2.499814906,2.670485092,1.97234938,1.691105685,1.763432867,1.468899771,1.266421967,1.532490388,1.496063672,1.578359081,1.538628939,1.798777234,1.318724629,1.361681505,1.464290221,1.372300452,1.559980948,1.601346444
1810022K09Rik,3.498998639,3.504098677,3.732127085,3.743535534,3.623624998,3.932153985,3.675332505,3.650456044,3.747178551,3.549905463,3.744954958,3.596955817,3.802686805,3.805271172,3.644552005,3.833098137,3.796205417,3.749678768
1810024B03Rik,-0.011087309,0.367004114,0.305817242,0.450597945,0.28073457,0.557256841,0.433772004,0.442095889,0.301510205,0.116397932,0.336193099,-0.011677304,0.304726775,0.442604276,0.491457219,0.094713835,0.093975072,0.040345296
1810026B05Rik,3.45982599,3.627591228,3.346245065,3.370953935,3.237177181,3.160105929,3.343406068,3.305053865,3.151151746,3.284952552,3.127766462,2.940297849,3.474067645,3.38157151,3.276798952,3.057743228,3.392941154,3.381359961
1810026J23Rik,5.70482288,5.768110615,5.935515914,6.137656208,6.393506574,6.313819722,6.254583549,6.306146375,6.338155668,6.305795617,6.323177518,6.345977397,6.248825398,6.404949658,6.312453009,6.275909565,6.283025351,6.338128702
1810030O07Rik,4.624964639,4.666582496,4.545903353,4.587660953,4.671989499,4.571228313,4.510217757,4.536087285,4.613284156,4.520661858,4.601572935,4.627801268,4.683169203,4.720158713,4.545228702,4.631393788,4.621818404,4.435084343
1810032O08Rik,0.236532901,0.361175431,0.499325379,0.910716333,0.573247504,0.669214204,0.748028502,0.652040183,0.296391217,0.83730769,0.623287221,0.497875416,0.870110779,0.310112989,0.674955994,0.604557912,0.484248534,0.931162923
1810034E14Rik,3.707717598,4.116295207,3.528827904,3.277772923,3.039781789,3.332099839,3.197410352,3.185721049,3.150098333,3.221662229,3.422580599,3.372024541,2.976879192,3.128383166,3.126420056,3.13902148,3.207513253,3.033772738
1810037I17Rik,5.024245365,5.076775808,4.869406648,5.092546556,5.057958457,5.294440763,5.050140646,5.175889099,5.176093798,5.145807432,5.195557212,5.386900028,5.209478397,5.136954699,5.239261373,5.295219108,5.146332462,5.236015134
1810041L15Rik,1.677131012,2.245645998,1.491446078,0.974894201,-0.401926637,-0.041787744,-0.140196628,-0.17289527,-0.231617633,-0.171167687,-0.550990926,-0.416286618,-0.759412921,-0.376429467,-0.284376334,-0.054651866,-0.533243732,-0.43103359
1810043G02Rik,3.811514068,3.729150713,3.645950932,3.781020064,3.666023225,3.792995551,3.667752537,3.961241431,3.717397052,3.66086051,3.767127646,3.808738575,3.583762958,3.679800101,3.840453392,3.806695222,3.753155318,3.79448496
1810043H04Rik,3.984916965,3.814127667,3.928504611,4.041737079,4.129145852,4.124333984,4.092028792,4.169150847,4.080660208,4.138120115,4.141523095,4.319115642,4.210130253,3.799150966,4.243625918,4.314147689,4.259025072,4.224641842
1810044D09Rik,0.967419975,0.811986384,0.760397375,1.089553232,0.625420539,1.228239322,1.034563021,0.722981663,1.270366226,0.979614718,1.3756711,1.151789332,1.208892554,1.08529883,1.221977336,1.024453547,1.272124464,1.157720025
1810055G02Rik,3.807979282,3.615707382,3.565745982,3.292101191,2.812765805,3.097201705,2.917559811,3.089543242,2.932607566,2.916926234,2.909651659,2.811460653,2.841330183,2.973829631,2.972032683,2.86527615,3.015019752,2.989636159
1810058I24Rik,5.585568002,5.370322727,5.966469117,6.244040806,6.240022609,6.398874754,6.28983624,6.397618508,6.508393427,6.204264234,6.314372293,6.442144196,6.349961771,6.281677412,6.292626124,6.394180347,6.318644332,6.317280712
1810059H22Rik,-0.429121345,0.344602274,0.349165558,0.455859795,0.592175323,0.800446015,0.746395239,0.327923812,0.768300179,0.682511761,0.522199021,0.579366038,0.627181508,0.604344838,0.522988347,0.2904447,0.365555808,0.360469959
2010001A14Rik,0.972278083,0.880771914,0.629699017,0.587892207,0.031808218,0.779077134,0.388566037,0.532678139,0.444857372,0.27631186,0.604954029,0.343942725,0.465765266,0.531069557,0.639854827,0.581424796,0.66709304,0.765224578
2010001K21Rik,2.496808553,2.139977857,1.943599444,1.573666048,1.744382567,0.973819124,1.168931022,1.279739512,1.44161334,1.116220745,1.466371442,1.275074694,1.336684585,1.089466355,0.901707168,1.389738774,1.234642714,1.177668151
2010003K11Rik,-1.325429496,-1.25779394,0.071615933,-0.334742122,-1.223405721,-1.231290922,-1.31751954,-1.36862393,-1.36862393,-1.36862393,-1.36862393,-1.184532027,-1.184746153,-1.36862393,-1.36862393,-1.36862393,-1.36862393,-1.36862393
2010007H06Rik,1.179631444,1.300605591,0.750764829,1.183950156,0.496089914,0.630951296,0.932948217,0.847119008,0.479916295,1.298611592,0.513945567,0.241708596,1.355759955,0.442590613,0.749654889,0.547064473,1.054923285,0.564976664
2010107E04Rik,6.877661869,7.147082362,7.298510299,7.432083786,7.539307885,7.661800508,7.547801782,7.581103427,7.733037619,7.52240313,7.654499896,7.690564514,7.771493245,7.815182516,7.642932204,7.839422085,7.719664354,7.702886575
2010107G12Rik,0.341851643,-0.036493265,-0.254640908,-0.805316581,-1.180841774,-0.997695599,-1.013263627,-0.887766238,-1.208504614,-0.647476327,-1.147891434,-1.246270648,-1.36862393,-0.981268142,-0.977620949,-0.75599236,-0.925985434,-1.36862393
